row_id,tweet_id,tweet_timestamp,cleanText,mentions_tesla,stock_t0_close,stock_t0_volume,stock_t1_price_up,stock_t1_volume_up,stock_t2_price_up,stock_t2_volume_up,stock_t4_price_up,stock_t4_volume_up
538,1258068831123107840,2020-05-06 16:19:17,That was the whole company back then. Grew organically from a simple mariachi party in El Segundo.,0,775.2578,12923.0,1.0,1.0,0.0,1.0,1.0,1.0
539,1258468712832659456,2020-05-07 18:48:17,It’s so tragic that these engines just crash into the ocean every flight,0,781.5694,14464.0,1.0,0.0,0.0,0.0,0.0,1.0
540,1258470951278178304,2020-05-07 18:57:10,"Yeah, although hydrogen is not a great choice for a booster engine",0,781.5751,32942.0,1.0,0.0,1.0,0.0,0.0,0.0
541,1258480196149075968,2020-05-07 19:33:54,"A fully & rapidly reusable orbital rocket is fundamental to extending life beyond Earth. Propellant cost is roughly a 1000th of vehicle cost (unless using a foolish propellant). Same principle as cars, planes, boats, etc.",0,780.61,16314.0,1.0,0.0,1.0,0.0,0.0,0.0
542,1260270666374279168,2020-05-12 18:08:36,It’s not often that the Governor of California & the President agree!,0,830.204,25602.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1260274910997303296,2020-05-12 18:25:28,"Those who always disagree have a closed mind … but, by their very nature, that won’t sink in (sigh)",0,827.81,23849.0,0.0,0.0,0.0,0.0,0.0,0.0
544,1260630922153660416,2020-05-13 18:00:07,The custom styling some of the team is doing over their masks is really cool!,0,775.9498,38165.0,0.0,1.0,0.0,1.0,0.0,1.0
545,1261334805733466112,2020-05-15 16:37:06,Depraved Masochist Enjoys Following The News It’s remarkable how often The News attempts to answer the question: what is the worst thing that happened on Earth today?,0,798.34,12369.0,1.0,1.0,1.0,0.0,1.0,0.0
546,1261336450332688386,2020-05-15 16:43:38,Yeah. Maybe following individual journalists & citizen journalists is better than publications. The Onion may be the best mainstream media source. Hard to figure out what’s actually going on in the world!,0,799.6101,28116.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1261340749401972736,2020-05-15 17:00:43,Marx vs Adam Smith -> Adam Smith for the win. Not even close.,0,801.6577,39710.0,1.0,0.0,1.0,0.0,1.0,0.0
548,1261369008328028161,2020-05-15 18:53:01,"Agreed, people have forgotten how much in-person events matter! Also, there’s a lot to see. It’s not just a presentation.",0,800.3113,14919.0,1.0,0.0,0.0,0.0,1.0,1.0
549,1263895401393840128,2020-05-22 18:12:00,"Culmination of a truly incredible amount of work by & engineering, along with support of all International countries",0,825.08,8316.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1266436499341545472,2020-05-29 18:29:25,"Worth noting that, as of Jan 1, Tesla buyers no longer received any federal tax credit. Model 3 led despite this disadvantage.",1,823.61,19174.0,0.0,1.0,0.0,0.0,0.0,1.0
551,1267531196751323144,2020-06-01 18:59:21,Starship is the key to making life multiplanetary & protecting the light of consciousness,0,886.6695,14787.0,1.0,1.0,1.0,1.0,1.0,1.0
552,1268595216971206656,2020-06-04 17:27:23,"So many war stories over 18 eventful years! But Starship can make life multiplanetary, which is what really matters for safeguarding the light of consciousness & life as we know it. 100X improvement over Falcon/Dragon.",0,876.5,5285.0,0.0,0.0,0.0,1.0,1.0,1.0
553,1268601657501220864,2020-06-04 17:52:59,That’s when all life on Earth will be boiled off. What matters is how long civilization is capable of making the jump to Mars. This could be a very short period of time measured in decades. It took 4.5 billion years to get to this point & civilization isn’t looking super stable.,0,878.15,4539.0,0.0,1.0,1.0,1.0,1.0,1.0
554,1268941050912968704,2020-06-05 16:21:36,Methalox is the right propellant. Should be staged combustion & highly reusable.,0,875.96,30374.0,0.0,0.0,0.0,0.0,1.0,0.0
555,1270049671046508544,2020-06-08 17:46:52,"Autopilot prime directive is: don’t crash. What seems fast to humans is slow to a computer. 360 degree low light vision & sonar, plus forward radar enable to be superhuman. Upcoming software upgrades will increasingly show the potential.",0,933.87,31883.0,0.0,0.0,1.0,0.0,0.0,0.0
556,1270059745538265088,2020-06-08 18:26:54,"Outcome-based contracting with multiple competitors is vastly better than cost-plus (especially if sole-sourced), as the former rewards results & latter rewards waste. Outcome contracting should be applied broadly within government. The difference in results will be incredible.",0,936.7202,10736.0,1.0,1.0,0.0,1.0,0.0,1.0
557,1270717491988164613,2020-06-10 14:00:33,(Formerly) mainstream media has systemic negative & political bias about almost everything. Reading major newspapers makes you feel sad & angry. That’s why they’re being crushed by . Likes/retweets of old media are extremely low. Ironic article:,0,995.57,91923.0,1.0,1.0,1.0,0.0,1.0,1.0
558,1270718767467646983,2020-06-10 14:05:37,Maybe I should retweet the top four or five point. What caught your eye the most?,0,1001.835,166515.0,1.0,0.0,0.0,0.0,1.0,0.0
559,1270775787969368064,2020-06-10 17:52:12,"Quite a piece! I should credit Soviet/Russian engine work in the 80’s as being a factor in deciding to switch from H2 to CH4. They demonstrated excellent performance on test stands, with Isp up to 380 secs.",0,1009.47,27503.0,0.0,0.0,0.0,0.0,0.0,0.0
560,1270777374158630912,2020-06-10 17:58:30,"Combined with SpaceX deep subcooling of propellants to near liquefaction temp of N2, use of common dome (CH4 & O2 liquid at similar temps) & higher T/W of engines enables de facto higher delta-V than an H2/O2 stage",0,1008.05,16781.0,1.0,0.0,1.0,1.0,1.0,1.0
561,1270779603599024129,2020-06-10 18:07:22,"Posting Tesla Impact Report, this time with summary points & charts in my reply tweets",1,1010.2167,22104.0,0.0,1.0,1.0,1.0,1.0,0.0
562,1270788415261249536,2020-06-10 18:42:22,"We could never reach 380 Isp with RP/kerosene. CH4 has higher Isp potential on paper, but even better in practice. With CH4, you can reach >99% of max theoretical combustion efficiency, but RP is ~97% on a good day & requires desooting of turbines between flights.",0,1012.4,23025.0,1.0,1.0,1.0,0.0,1.0,0.0
563,1270791638160248833,2020-06-10 18:55:11,"Important technical note: due to higher O/F of CH4 vs RP1 (oxygen is dense) & significant density increase of subcooled CH4 (plus no common dome insulation needed), plus cryo strength bump of CH4, tank mass of CH4/O2 stage is almost same as RP1/O2.",0,1010.9499,32299.0,1.0,0.0,1.0,0.0,1.0,0.0
564,1270794583660589057,2020-06-10 19:06:53,Tesla factory workplace safety is 5% better than industry average for manufacturers & improving fast,1,1013.605,33089.0,1.0,0.0,1.0,1.0,1.0,0.0
565,1270795898755231744,2020-06-10 19:12:07,"Also, insulation of a deep cryogen( which I’d call anything that liquifies nitrogen aka 78% of air) is heavy & prone to heat leaks. H2 is hell.",0,1013.99,11593.0,1.0,1.0,1.0,1.0,0.0,0.0
566,1270798719651155968,2020-06-10 19:23:19,"Hundreds of improvements in manufacturability primarily (this is by far the hardest problem), mass down, thrust up, Isp up. Current improvement list continues past SN50. As the saying goes, it’s 1% inspiration & 99% perspiration …",0,1016.92,41393.0,1.0,0.0,1.0,0.0,1.0,1.0
567,1271110645652439040,2020-06-11 16:02:48,"Acceptable, if your drivetrain is very efficient & you add a little manga",0,997.4637,26526.0,1.0,0.0,1.0,0.0,0.0,0.0
568,1272975395806011392,2020-06-16 19:32:39,"Directionally correct, but Zenit is an order of magnitude smaller than Starship system & doesn’t come back & land",0,979.6786,11914.0,1.0,1.0,1.0,1.0,1.0,1.0
569,1273702016221540352,2020-06-18 19:39:59,"Tesla has an option to purchase this land, but has not exercised it",1,1000.4557,12319.0,1.0,1.0,0.0,1.0,0.0,1.0
570,1274025664492892160,2020-06-19 17:06:03,Juneteenth is henceforth considered a US holiday at Tesla & SpaceX,1,999.08,14261.0,0.0,0.0,0.0,0.0,1.0,1.0
571,1274034759182606337,2020-06-19 17:42:11,"It does require use of a paid-time-off day, which is true of many other holidays",0,999.0,13731.0,0.0,0.0,0.0,1.0,1.0,1.0
572,1276221517932552192,2020-06-25 18:31:35,"Exactly! A carbon tax is needed to correct the unpriced externality & market will do the rest. The consequences of slow action are serious. In my opinion, we need to convert >80% of the global road, sea & air fleet to renewables by 2050.",0,971.3684,9660.0,0.0,1.0,0.0,1.0,0.0,1.0
573,1276566880161984513,2020-06-26 17:23:56,"This makes no sense for many other reasons too. They don’t actually have spectrum priority, they have shared spectrum & nothing about this company is UK, except post office box. Money would be better spent on actual UK satellite industry!",0,968.3598,9297.0,0.0,0.0,0.0,1.0,1.0,1.0
574,1278410698574499841,2020-07-01 19:30:36,"Tesla Impact Report (repost). We do everything humanly possible to source materials & produce sustainable energy cars, batteries & solar ethically. Suggestions for improvement are always appreciated.",1,1122.18,22343.0,0.0,1.0,1.0,1.0,0.0,0.0
575,1278726408966152192,2020-07-02 16:25:08,Lithium is common. Hard part is turning lithium salt or clay into extremely pure LiOH.,0,1207.4699,12479.0,1.0,1.0,1.0,1.0,1.0,1.0
576,1278736243199807490,2020-07-02 17:04:12,"Something’s messed up about medicine that’s anti-science. In science, you question everyone, no matter who they are. Facts & reasoning are everything, but in medicine too much emphasis is on credentials, often by people who’ve accomplished nothing but a PhD thesis used by no one.",0,1205.86,14675.0,0.0,0.0,1.0,0.0,0.0,0.0
577,1278740961896681473,2020-07-02 17:22:57,"You cherry-picked one state out of fifty, which saw a minor uptick. Show the whole country.",0,1205.0232,18260.0,0.0,0.0,0.0,0.0,0.0,1.0
578,1281263001249566720,2020-07-09 16:24:38,Make sure to read ur terms & conditions before clicking accept!,0,1376.73,6472.0,1.0,1.0,0.0,1.0,0.0,1.0
579,1281311220310568961,2020-07-09 19:36:15,"True, it sounds so surreal, but the negative propaganda is still all out there & easy to find in social media & press interviews, so it’s not just our imagination!",0,1384.0,28579.0,1.0,1.0,1.0,1.0,1.0,1.0
580,1281631025366355969,2020-07-10 16:47:02,Berlin Model Y is the one to watch. That is a revolution in automotive body engineering (finally).,0,1435.9999,78851.0,0.0,0.0,0.0,0.0,0.0,0.0
581,1281632660075319298,2020-07-10 16:53:32,Probably a good one to design & engineer in Germany,0,1438.9998,59394.0,1.0,1.0,1.0,1.0,1.0,1.0
582,1281649565435695105,2020-07-10 18:00:42,Earning power post augmentation would easily pay for itself (if that’s even necessary). This is the best thing I can think of to ensure that collective human will decides the future.,0,1491.8,46787.0,1.0,1.0,1.0,1.0,1.0,0.0
583,1282757235186139136,2020-07-13 19:22:12,"Well, I do care very much about sustainability of civilization, but there is some truth to the irony part haha",0,1532.42,101087.0,1.0,1.0,1.0,0.0,1.0,0.0
584,1283105231304155137,2020-07-14 18:25:00,"Mass to orbit is a more accurate metric than # of launches, although should be orbit-adjusted (eg GTO>LEO), which would increase competitor mass numbers",0,1519.991,26222.0,0.0,0.0,0.0,1.0,0.0,0.0
585,1283113723586998272,2020-07-14 18:58:45,"To revolutionize space, the right metric is mass to orbit or you could translate that to # of useful satellites brought to orbit. No substitute for mass though. Scale don’t lie.",0,1511.5604,22907.0,0.0,0.0,1.0,0.0,0.0,0.0
586,1285613263976312836,2020-07-21 16:31:02,"We’re rapidly changing alloy constituents & forming methods, so traditional names like 304L will become more of an approximation",0,1625.9899,48774.0,1.0,1.0,0.0,0.0,0.0,0.0
587,1286352681947344896,2020-07-23 17:29:13,"Especially for boost stage, which is volumetrically constrained, CH4 is way better than H2. Soviet CH4 engine prototypes from 80’s were very advanced. Glad to see reusability is being factored in.",0,1531.6448,40241.0,0.0,1.0,0.0,0.0,0.0,1.0
588,1286673686821515266,2020-07-24 14:44:46,Another government stimulus package is not in the best interests of the people imo,0,1431.88,38649.0,1.0,1.0,1.0,1.0,1.0,1.0
589,1286677935580160000,2020-07-24 15:01:39,"These are jammed to gills with special interests earmarks. If we do a stimulus at all, it should just be direct payments to consumers.",0,1460.2326,105091.0,1.0,0.0,1.0,0.0,0.0,0.0
590,1286687303130374144,2020-07-24 15:38:53,"Something like that. If politicians could legislate wealth, everyone would be a trillionaire.",0,1433.97,26290.0,0.0,1.0,0.0,0.0,1.0,1.0
591,1286699777573507077,2020-07-24 16:28:27,[slow drag on cigarette) Facebook? Haven’t heard that name in years …,0,1434.76,35710.0,0.0,1.0,0.0,0.0,0.0,0.0
592,1287822920966905858,2020-07-27 18:51:25,What I like most is their great sense of humor,0,1511.7299,43417.0,0.0,1.0,0.0,0.0,0.0,1.0
593,1288887053388664832,2020-07-30 17:19:54,They don’t fire all at once. Some go several seconds to minutes without firing. Some fire several times per second. Very wide timing distribution.,0,1501.61,14677.0,1.0,0.0,1.0,0.0,1.0,1.0
594,1288889018512367616,2020-07-30 17:27:43,Will show neurons firing in real-time on August 28th. The matrix in the matrix.,0,1505.34,8320.0,0.0,0.0,0.0,0.0,0.0,1.0
595,1288892543061487616,2020-07-30 17:41:43,"Yes, should be possible to create a neural shunt from motor cortex to microcontrollers in muscle groups & restore movement even if someone has a fully severed spinal cord. First part has already been demonstrated with Utah array, but not as an outpatient device.",0,1497.28,12462.0,1.0,0.0,1.0,0.0,1.0,0.0
596,1288902305815777281,2020-07-30 18:20:31,"Neuralinks are currently meant for mature brains & functionality is lost if removed. Rewiring of neurons is certainly possible, but won’t make up for loss of the Link.",0,1491.805,15377.0,0.0,1.0,0.0,1.0,1.0,1.0
597,1288904171324731394,2020-07-30 18:27:55,Yes. Could also extend range of hearing beyond normal frequencies and amplitudes. Deus Ex.,0,1493.6634,4973.0,0.0,1.0,0.0,1.0,0.0,1.0
598,1289212751651323904,2020-07-31 14:54:07,"The Great Pyramid was the tallest structure made by humans for 3800 years. Three thousand, eight hundred years.",0,1462.09,19659.0,1.0,1.0,0.0,1.0,1.0,0.0
599,1290313960563113992,2020-08-03 15:49:55,"Tbh, I must confess to occasionally pontificating about high-concept things",0,1496.45,17597.0,0.0,0.0,0.0,0.0,0.0,0.0
600,1291794330772893697,2020-08-07 17:52:23,"Apart from failing to quarantine elderly/at-risk people early (a mistake they recognize), they were right",0,1433.2,21203.0,0.0,0.0,0.0,1.0,0.0,1.0
601,1293923058109960192,2020-08-13 14:51:11,"Will be amazing to see it in operation! Biggest casting machine ever made. Will make rear body in a single piece, including crash rails.",0,1632.73,71626.0,1.0,0.0,1.0,0.0,0.0,1.0
602,1293949311668035586,2020-08-13 16:35:30,"Efficiently reusable rockets are all that matter for making life multiplanetary & “space power”. Because their rockets are not reusable, it will become obvious over time that ULA is a complete waste of taxpayer money.",0,1643.7,11695.0,0.0,1.0,0.0,1.0,0.0,1.0
603,1293961226737729536,2020-08-13 17:22:51,I generally try my best not to be on patents,0,1632.3309,20418.0,0.0,0.0,0.0,1.0,0.0,0.0
604,1293992502794448896,2020-08-13 19:27:08,Nobody would suggest buying airplanes that only fly once & then crash into the ocean. That would be absurd …,0,1624.29,25154.0,1.0,1.0,1.0,1.0,1.0,0.0
605,1293993965323030528,2020-08-13 19:32:57,You are correct. This is a substantial underpayment compared to what ULA has received.,0,1625.17,31288.0,1.0,0.0,1.0,0.0,1.0,1.0
606,1294347870972178433,2020-08-14 18:59:14,"The rate of improvement from original GPT to GPT-3 is impressive. If this rate of improvement continues, GPT-5 or 6 could be indistinguishable from the smartest humans. Just my opinion, not an endorsement. I left OpenAI 2 to 3 years ago. Am a neutral outsider at this point.",0,1640.715,7719.0,1.0,1.0,0.0,1.0,0.0,1.0
607,1294351323383517184,2020-08-14 19:12:58,"H2O, CH4/CO2, N2, iron, nickel, chrome, aluminum (not necessarily in that order) will matter far more than gold or platinum for space travel",0,1633.2148,26839.0,0.0,1.0,0.0,1.0,0.0,1.0
608,1294355685195386880,2020-08-14 19:30:17,"Significant improvements coming to S/X air suspension soon via software update! Will simultaneously improve performance handling & ride comfort & enable user customization of height & damping, geocoded for relevance.",0,1637.9772,33828.0,1.0,1.0,1.0,1.0,1.0,1.0
609,1297966299671228416,2020-08-24 18:37:35,"Starship/Super Heavy, which is ~10X mass of Zenit, will mostly launch from ocean spaceports long-term",0,2006.05,22440.0,0.0,0.0,0.0,1.0,0.0,1.0
610,1298667156687781889,2020-08-26 17:02:32,"No, we’re focused on developing new products & scaling production",0,2116.25,28808.0,0.0,0.0,0.0,1.0,1.0,1.0
611,1299397894135373824,2020-08-28 17:26:14,"Good chance something will slip, but, yeah, Sunday is intense",0,2219.06,47603.0,0.0,1.0,0.0,1.0,0.0,0.0
612,1299430971494731776,2020-08-28 19:37:40,"“All of physics is either impossible or trivial. It is impossible until you understand it, and then it becomes trivial.” E Rutherford",0,2218.885,96321.0,1.0,1.0,1.0,1.0,1.0,0.0
613,1300491251880525826,2020-08-31 17:50:51,"If you ever want to build a long accelerator tunnel, straight or circular, I know some people …",0,486.88,117850.0,1.0,0.0,0.0,0.0,0.0,0.0
614,1303743774330441728,2020-09-09 17:15:12,"All Tesla workers also get stock, so their compensation increased proportionately. You are a modern day moron.",1,353.0601,141770.0,0.0,0.0,0.0,0.0,0.0,0.0
615,1304445872885780480,2020-09-11 15:45:06,Many exciting things will be unveiled on Battery Day 9/22 ⚡️,0,371.185,161825.0,1.0,1.0,1.0,1.0,1.0,0.0
616,1305559241458155523,2020-09-14 17:29:13,Seems like they should make a whole outfit out of that material,0,401.6149,115751.0,0.0,1.0,0.0,1.0,0.0,1.0
617,1305570412349321216,2020-09-14 18:13:37,"Definitely not. Smartwatches & phones are yesterday’s technology, Neuralinks are the future.",0,405.494,52319.0,0.0,1.0,0.0,1.0,0.0,1.0
618,1306313372116291584,2020-09-16 19:25:52,There are some eerie parallels between The Boring Company & Vault-Tec. We also built our first demonstration tunnel/vault in LA.,0,445.1599,106069.0,1.0,0.0,0.0,0.0,0.0,0.0
619,1311732816129003520,2020-10-01 18:20:48,"It’s cool & for sure can & should be done, but I suspect its best case will be more costly than wind & solar (aka big fusion reactor in sky)",0,445.467,152881.0,1.0,1.0,1.0,0.0,1.0,0.0
620,1311748941097185281,2020-10-01 19:24:53,The new heat pump in Model Y is what really makes the difference in cold weather,0,446.48,96442.0,0.0,0.0,0.0,0.0,1.0,0.0
621,1313842466328662016,2020-10-07 14:03:48,"Cryo pressure test succeeded, but a small leak opened up near the engine mounts, possibly due to differential shrinking",0,417.69,200958.0,1.0,0.0,1.0,0.0,1.0,0.0
622,1313844207757537281,2020-10-07 14:10:43,"7 bar absolute, which is fine for flight. This was a proof test, rather than a burst test. We’ll hopefully fix the leak today & retest.",0,417.6001,128154.0,0.0,1.0,0.0,1.0,0.0,0.0
623,1313850036564963328,2020-10-07 14:33:53,I do so wish that more companies would put down their spreadsheets for a moment and focus on making products that move your heart,0,416.16,123696.0,0.0,0.0,0.0,0.0,0.0,0.0
624,1313857184539774977,2020-10-07 15:02:17,"Prototypes are a piece of cake, but high volume production of a new technology is extremely hard. Takes much longer than people think to climb the production S-curve. I can’t emphasize enough that production is by *far* the hard part.",0,418.95,64193.0,1.0,1.0,1.0,1.0,1.0,1.0
625,1313858597428826120,2020-10-07 15:07:54,Marginal cost of Starship mass to orbit should be well under $100/kg. Fully burdened cost depends on flight rate.,0,420.0,212514.0,0.0,0.0,0.0,0.0,0.0,0.0
626,1313861394257899520,2020-10-07 15:19:01,"Bringing a new product to volume production is 1% inspiration & 99% perspiration. You do still need that critical seed of inspiration, but it’s fun & takes ~100 people. Production takes >10,000 people & hurts like hell until the gigantic cybernetic collective runs smoothly.",0,420.795,102493.0,0.0,0.0,0.0,0.0,1.0,1.0
627,1313872435821899776,2020-10-07 16:02:53,"That would be like licensing Battlestar Galactica. Actually building continuously evolving gargantuan factories is the hard part. Lots of people who worked at Tesla Gigafactories now work at competitors, but none of those companies have made one.",1,420.0452,57366.0,1.0,0.0,1.0,0.0,0.0,0.0
628,1313874241134063616,2020-10-07 16:10:04,The crash absorption rails can be cut off & replaced with a bolted part for collision repair,0,420.73,64108.0,1.0,1.0,1.0,0.0,1.0,0.0
629,1314265240268402691,2020-10-08 18:03:45,"Waymo is impressive, but a highly specialized solution. The Tesla approach is a general solution. The latest build is capable of zero intervention drives. Will release limited beta in a few weeks.",1,429.735,44137.0,1.0,1.0,1.0,0.0,1.0,1.0
630,1314283988400451584,2020-10-08 19:18:15,Exactly. We barked up that tree for way too long (sigh). Gives a false sense of victory being close — a tantalizing local maximum — but reality is just too messy & weird. Our new system is capable of driving in locations we never seen even once.,0,427.6699,86168.0,0.0,0.0,0.0,0.0,0.0,0.0
631,1314287894962622466,2020-10-08 19:33:47,Meant to say that it should be fixed in the latest wide release. Won’t need to wait for FSD.,0,427.88,48131.0,0.0,0.0,0.0,1.0,0.0,1.0
632,1316068005114126336,2020-10-13 17:27:18,Or maybe 2 weak turrets to allow more strategic degrees of freedom,0,442.795,54491.0,1.0,1.0,1.0,1.0,1.0,1.0
633,1319313339026010112,2020-10-22 16:23:06,"Just a small-seeming issue with loss of upper stage camera. Probably nothing serious, but standing down to re-examine whole vehicle just in case.",0,430.765,36854.0,0.0,1.0,0.0,1.0,0.0,1.0
634,1323637665829396480,2020-11-03 14:46:26,"That funding round completed 6pm on Christmas Eve in 2008. Last hour of last day possible, as investors were leaving town that night & we were 3 days away from bankruptcy. I put in all money I had, didn’t own a house & had to borrow money from friends to pay rent. Difficult time.",0,413.3301,120061.0,0.0,0.0,1.0,1.0,1.0,1.0
635,1323639506436825092,2020-11-03 14:53:45,"I put in my last money, even though I thought we would still fail. But, it was either that or certain death for Tesla. Extremely difficult to raise money for an electric car startup (considered super quirky back then), while stalwarts like GM & Chrysler were going bankrupt.",1,414.07,218998.0,1.0,0.0,0.0,0.0,0.0,0.0
636,1323643630997917697,2020-11-03 15:10:08,"Yes, although I didn’t expect the stock to rise so much so soon. The reason for the stock options is that they’re needed to help pay for humanity to get to Mars in 10 to 20 years.",0,417.1182,232060.0,0.0,0.0,1.0,0.0,1.0,1.0
637,1323691195239960579,2020-11-03 18:19:08,"Yeah, that will be relatively easy, as so few users out in the ocean",0,422.37,16560.0,0.0,1.0,0.0,1.0,1.0,1.0
638,1325825307824189441,2020-11-09 15:39:20,Thanks to a lot of great Autopilot/AI hardware & software engineers at Tesla!,1,443.0438,126474.0,1.0,1.0,1.0,0.0,1.0,0.0
639,1325844990870900736,2020-11-09 16:57:33,"Yes, you can have my damn cookie! should be a browser setting",0,437.6732,44521.0,0.0,1.0,1.0,0.0,0.0,1.0
640,1326911280981143558,2020-11-12 15:34:36,4 Astronauts fly to on Sat night from Cape. First operational flight of Crew Dragon.,0,420.7199,44267.0,0.0,1.0,0.0,1.0,0.0,0.0
641,1327287240058302466,2020-11-13 16:28:32,What is the general population (no knowledge of symptoms) accuracy of a sars-cov2 PCR test & is it possible to generate a false positive if you simply run enough cycles?,0,406.32,30966.0,0.0,1.0,0.0,1.0,0.0,1.0
642,1327305722384719872,2020-11-13 17:41:59,"Would be great to hear from people who know a lot about the PCR testing industry. What’s the approximate false positive rate, all things considered, for cov2 PCR tests?",0,405.48,35534.0,1.0,0.0,1.0,1.0,1.0,0.0
643,1328414308611497985,2020-11-16 19:07:06,"I’m ok, thanks for asking. No symptoms for past few days, apart from fatigue. Unless something changes, would have to say that it simply felt like a mild cold.",0,408.8403,42272.0,1.0,1.0,1.0,0.0,1.0,0.0
644,1328421992144355328,2020-11-16 19:37:38,Creating synthetic mRNA for cures/vaccines is the future of medicine imo. Turns it (mostly) into a software & modeling problem.,0,408.52,13063.0,0.0,0.0,1.0,1.0,1.0,1.0
645,1328424097110323200,2020-11-16 19:46:00,"CureVac, Moderna & a few others. Tesla makes the machine CureVac uses to go from known gene sequence to trillions of lipid-coated mRNA strands.",1,409.6089,25196.0,1.0,0.0,0.0,0.0,0.0,0.0
646,1328732220530581504,2020-11-17 16:10:22,Our first Merlin engine design was really bad tbh. Nothing worked well & some parts didn’t work at all. 18 years later & thousands of upgrades make it a great GG cycle engine.,0,441.486,300484.0,1.0,0.0,0.0,0.0,1.0,0.0
647,1328734675544707072,2020-11-17 16:20:08,"Absolutely. Production/testing of rocket engines is over 90% of the problem. This is true in general. For cars, production is over 99% of the problem. That 1% inspiration is very important, but it’s less than 1% of the pain.",0,438.7674,144494.0,0.0,1.0,0.0,1.0,0.0,1.0
648,1328740259262304256,2020-11-17 16:42:19,The most amazing thing about rocket engines is that they *sometimes* don’t blow up! The amount of power going through them boggles the mind.,0,437.1599,145029.0,1.0,0.0,0.0,0.0,0.0,0.0
649,1328752988740079617,2020-11-17 17:32:54,"Yes, but from a visiting American. Ah, the irony is just too much!!",0,445.29,277655.0,1.0,0.0,0.0,0.0,0.0,0.0
650,1328767073506430977,2020-11-17 18:28:52,"Merlin is a strong local maximum design, but kerosene is suboptimal fuel, no matter what you do. What matters is cost per ton to Mars. CH4 is the only choice imo. Important: O2/CH4 allows OF ratio of ~3.5 vs ~2.5 for kerosene, so ~78% of propellant is oxygen.",0,447.3898,72138.0,1.0,1.0,1.0,1.0,0.0,0.0
651,1328770804222468097,2020-11-17 18:43:41,"Yeah, looks like marginal cost of launch will be less than $1M for more than 100 tons to orbit, so it’s mostly about fixed costs divided by launches per year",0,444.7699,65718.0,0.0,0.0,0.0,1.0,0.0,1.0
652,1328790573591965701,2020-11-17 20:02:15,More like he gave it his blessing. It was sort of a groundswell of those who believed in the scientific method in London.,0,442.77,88026.0,0.0,1.0,0.0,0.0,0.0,0.0
653,1329094473561894913,2020-11-18 16:09:50,"I was going to say “Sim!”, but that seemed too obvious haha",0,456.8948,132954.0,1.0,0.0,1.0,0.0,1.0,1.0
654,1329114904817758208,2020-11-18 17:31:01,"Wise words from Bogle. The point of companies is products & services. They have no point in & of themselves, nor do these indices. Buy & hold stock in companies where you love the product roadmap, sell where you don’t.",0,478.48,195778.0,0.0,0.0,0.0,0.0,0.0,0.0
655,1329805208944332803,2020-11-20 15:14:03,They have an old version of our software & don’t have our NN inference computer,0,499.31,75652.0,0.0,0.0,1.0,1.0,0.0,0.0
656,1329807825460195328,2020-11-20 15:24:26,"Andrej is awesome, but it should be said that we have a very talented Autopilot/AI team at Tesla. Too much credit comes to me & Andrej.",1,499.505,83810.0,0.0,1.0,0.0,0.0,0.0,1.0
657,1329812658829324304,2020-11-20 15:43:39,"To be clear, this was just an XPeng problem. Other companies in China have not done this.",0,496.8417,163135.0,0.0,0.0,0.0,0.0,0.0,0.0
658,1329814062415409152,2020-11-20 15:49:13,"I can’t comment on turbopump internal details, but you’re roughly in the ballpark. Wow, rocket turbopumps, especially if oxygen-rich, are insanely hard! Arguably, the hardest mechanical/fluids/combustion problem known to exist.",0,495.5,101494.0,1.0,0.0,1.0,0.0,1.0,0.0
659,1329847917834870784,2020-11-20 18:03:45,"This is a misperception. SpaceX developed & continues to use lidar for Dragon docking with . Just pointless imo for self-driving. If you’re going to do active photon generation, use an occlusion penetrating wavelength, like precision radar at ~4mm.",0,492.55,22550.0,0.0,1.0,0.0,1.0,0.0,1.0
660,1331308907797630982,2020-11-24 18:49:12,"Rapid & complete rocket reuse, low cost propellant, orbital refilling & propellant production at destination are the four essential elements of making life multiplanetary",0,551.2942,78201.0,1.0,1.0,0.0,1.0,1.0,0.0
661,1331310252927676416,2020-11-24 18:54:33,"Not bad! We will definitely need more engines if we make the cargo bay all propellant, but it’s probably smarter than a whole new shorter external hull.",0,551.47,102091.0,1.0,1.0,1.0,1.0,1.0,1.0
662,1331317526060539912,2020-11-24 19:23:27,Maybe start on that a year from now. Depends on how Starship progress goes.,0,555.0,99337.0,1.0,0.0,0.0,0.0,1.0,1.0
663,1336351038106869760,2020-12-08 16:44:50,"“So long, and thanks for the orifice!” - Alien message decrypted",0,624.7749,135839.0,0.0,0.0,0.0,0.0,1.0,0.0
664,1336354156412612609,2020-12-08 16:57:13,"It’s called the Space “Station”, but it’s actually moving around Earth at ~25 times the speed of sound or ~10 times faster than a rifle bullet",0,628.5,87226.0,1.0,1.0,1.0,0.0,1.0,1.0
665,1336371331861016584,2020-12-08 18:05:28,Near-orbital space is the fastest way to travel long distance on Earth!,0,633.3416,108238.0,0.0,1.0,0.0,0.0,0.0,0.0
